BOUTIQUE_CODE;CUSTOMER_CODE_XY;CUSTOMER_CODE_CRM;CUSTOMER_COUNTRY;SALESMAN_CODE;SOURCE;RECEIPT_CODE;TILL_SHORT_DESC;TRANSACTION_DATE;CURRENCY;POSITION;TRANSACTION_TYPE;PRODUCT_CODE;ID_NUMBER;QTY;UNIT_PRICE_LIST_VALUE;ROW_PAID_VALUE
90006761;27DB653B-189D-EB11-80EB-000D3A2436CD;27DB653B-189D-EB11-80EB-000D3A2436CD;UKR;RP_9558;RP;6380780000000000000;1;20210405;AED;1;0;20081591;73423972;1;9980.00;9780.40
90006761;8D87B5EC-21E6-EB11-80EE-000D3A2436CD;8D87B5EC-21E6-EB11-80EE-000D3A2436CD;CHN;RP_9558;RP;6753160000000000000;1;20210712;AED;1;0;20081591;73421345;1;9980.00;9000.00
90006761;2C7BA09E-F07C-EB11-80EA-000D3A2436CD;2C7BA09E-F07C-EB11-80EA-000D3A2436CD;EGY;RP_9558;RP;5862280000000000000;1;20201120;AED;1;0;20081591;73423886;1;8930.00;8930.00
90006761;DE6A0D58-6AEB-EA11-80E5-000D3A2436CD;DE6A0D58-6AEB-EA11-80E5-000D3A2436CD;ARE;RP_9558;RP;5790560000000000000;1;20201101;AED;1;0;20081591;73405535;-1;4470.00;-6700.00
90006761;F9432B79-3048-EB11-80E8-000D3A2436CD;F9432B79-3048-EB11-80E8-000D3A2436CD;ARE;RP_9558;RP;5999560000000000000;1;20201226;AED;1;0;20081591;73423887;1;8930.00;8730.00
90006761;2CFEA5C7-C4D7-EA11-80E4-000D3A2436CD;2CFEA5C7-C4D7-EA11-80E4-000D3A2436CD;ARE;RP_2558;RP;5457910000000000000;1;20200804;AED;1;0;20081591;73374419;1;8930.00;6800.00
90006761;FF547D0A-D915-EB11-80E6-000D3A2436CD;FF547D0A-D915-EB11-80E6-000D3A2436CD;ARE;RP_2558;RP;5750580000000000000;1;20201021;AED;2;0;20081591;73368898;1;8930.00;6963.00
90006761;661D6390-402D-ED11-80FF-000D3A239D68;661D6390-402D-ED11-80FF-000D3A239D68;EGY;RP_2558;RP;8337690000000000000;1;20220905;AED;1;0;20081591;73598986;1;10980.00;8900.00
90006761;60CC4AC1-0776-ED11-80FA-000D3A2436CD;60CC4AC1-0776-ED11-80FA-000D3A2436CD;SWZ;RP_2558;RP;8686870000000000000;1;20221206;AED;1;0;20081591;73598983;1;10980.00;9800.00
90006761;00540A52-6AEB-EA11-80E5-000D3A2436CD;00540A52-6AEB-EA11-80E5-000D3A2436CD;ARE;RP_2558;RP;5545730000000000000;1;20200828;AED;4;0;20081593;73227655;1;8930.00;6937.50
90006761;164D9960-E40A-EB11-80E6-000D3A2436CD;164D9960-E40A-EB11-80E6-000D3A2436CD;ARE;RP_9558;RP;5933130000000000000;1;20201208;AED;1;0;20081593;73423888;1;8930.00;6698.00
90006761;3CD6A86A-ED43-EC11-80F1-000D3A2436CD;3CD6A86A-ED43-EC11-80F1-000D3A2436CD;KAZ;RP_9558;RP;7213420000000000000;1;20211112;AED;1;0;20081593;73476749;1;9980.00;9330.00
90006761;CBB17080-CA58-EC11-80F1-000D3A2436CD;CBB17080-CA58-EC11-80F1-000D3A2436CD;KAZ;RP_12140;RP;7312320000000000000;1;20211208;AED;1;0;20081593;73476750;1;9980.00;8483.00
90006761;50AD8FD1-439E-EE11-8102-000D3A2436CD;50AD8FD1-439E-EE11-8102-000D3A2436CD;ITA;RP_15975;RP;-8039030000000000000;1;20240305;AED;1;0;20081605;73543112;-1;31780.00;-40000.00
90006761;50AD8FD1-439E-EE11-8102-000D3A2436CD;50AD8FD1-439E-EE11-8102-000D3A2436CD;ITA;RP_15975;RP;-8335820000000000000;1;20231218;AED;1;0;20081605;73543112;1;48220.00;40000.00
90006761;5B75E2CA-FD69-EB11-80E9-000D3A2436CD;5B75E2CA-FD69-EB11-80E9-000D3A2436CD;JPN;RP_12140;RP;6158900000000000000;1;20210207;AED;2;0;20081603;73311441;1;40420.00;40420.00
90006761;887504AC-A21F-EC11-80F5-000D3A239D68;887504AC-A21F-EC11-80F5-000D3A239D68;ITA;RP_2561;RP;7038370000000000000;1;20210927;AED;1;0;20081601;73306504;1;43520.00;38650.00
90006761;BC130FEC-138B-EA11-80E2-000D3A2436CD;BC130FEC-138B-EA11-80E2-000D3A2436CD;SYR;RP_2561;RP;5093120000000000000;1;20200430;AED;5;0;20081623;73318930;1;54160.00;53178.00
90006761;A2EBE1B5-2208-EE11-80FD-000D3A2436CD;A2EBE1B5-2208-EE11-80FD-000D3A2436CD;ARE;RP_12140;RP;-9056720000000000000;1;20230610;AED;4;0;20081623;73561261;1;65330.00;45000.00
90006761;FE683DAC-B2AA-ED11-80FA-000D3A2436CD;FE683DAC-B2AA-ED11-80FA-000D3A2436CD;ARE;RP_15975;RP;-9163950000000000000;1;20230512;AED;2;0;20081595;73732370;1;33780.00;31600.00
90006761;386C465F-17DE-ED11-80FC-000D3A2436CD;386C465F-17DE-ED11-80FC-000D3A2436CD;EGY;RP_12140;RP;9022710000000000000;1;20230304;AED;1;0;20081598;73666192;1;27700.00;27700.00
90006761;DE6A0D58-6AEB-EA11-80E5-000D3A2436CD;DE6A0D58-6AEB-EA11-80E5-000D3A2436CD;ARE;RP_12140;RP;5643340000000000000;1;20200923;AED;2;0;20081598;73405571;1;22340.00;16755.00
90006761;0BCE4156-B1F6-EC11-80F6-000D3A2436CD;0BCE4156-B1F6-EC11-80F6-000D3A2436CD;ARE;RP_15974;RP;8074380000000000000;1;20220627;AED;2;0;20081598;73593378;1;24980.00;23680.00
90006761;298739DC-AE36-EF11-8106-000D3A2436CD;298739DC-AE36-EF11-8106-000D3A2436CD;ROM;RP_16182;RP;-7605480000000000000;1;20240629;AED;4;0;20081598;73478303;1;29630.00;29630.00
90006761;D84DCA9A-58E6-ED11-80FC-000D3A2436CD;D84DCA9A-58E6-ED11-80FC-000D3A2436CD;RUS;RP_2558;RP;-9219430000000000000;1;20230428;AED;1;0;20081598;73660658;1;27700.00;22720.00
90006761;EB87A089-5AF0-EB11-80EE-000D3A2436CD;EB87A089-5AF0-EB11-80EE-000D3A2436CD;ARE;RP_2561;RP;6811320000000000000;1;20210728;AED;1;0;20081664;73310744;1;7500.00;0.00
90006761;9DC75A0E-185C-ED11-80F9-000D3A2436CD;9DC75A0E-185C-ED11-80F9-000D3A2436CD;ARE;RP_15974;RP;8558920000000000000;1;20221103;AED;1;0;81077887;73224452;1;16500.00;15675.00
90006761;4CA759E9-D2BC-E911-80DE-000D3A239D68;4CA759E9-D2BC-E911-80DE-000D3A239D68;CHN;RP_3206;RP;4103420000000000000;1;20190811;AED;1;0;81077885;73223179;1;11400.00;11400.00
90006761;42F45B8B-F7AA-EA11-80E3-000D3A2436CD;42F45B8B-F7AA-EA11-80E3-000D3A2436CD;ARE;RP_2557;RP;5242050000000000000;1;20200608;AED;1;0;20082221;73330591;1;3720.00;3348.00
90006761;2057AC96-5171-ED11-80FA-000D3A2436CD;2057AC96-5171-ED11-80FA-000D3A2436CD;SAU;RP_15974;RP;8659570000000000000;1;20221130;AED;1;0;20082221;73330592;1;4760.00;4760.00
90006761;B4CE1E4B-1A72-ED11-80FA-000D3A2436CD;B4CE1E4B-1A72-ED11-80FA-000D3A2436CD;RUS;RP_15974;RP;8667330000000000000;1;20221201;AED;1;0;20082222;73319531;1;4760.00;4760.00
90006761;58B5DF3C-D71A-EA11-80E1-000D3A239D68;58B5DF3C-D71A-EA11-80E1-000D3A239D68;UKR;RP_12140;RP;4555450000000000000;1;20191209;AED;1;0;20082222;73319536;1;3720.00;3720.00
90006761;0EAF369F-51CE-EA11-80E4-000D3A2436CD;0EAF369F-51CE-EA11-80E4-000D3A2436CD;ARE;RP_2558;RP;5415770000000000000;1;20200724;AED;1;0;20082222;73319649;1;3980.00;3300.00
90006761;663F7201-7DDC-EA11-80E4-000D3A2436CD;663F7201-7DDC-EA11-80E4-000D3A2436CD;ARE;RP_2558;RP;6062600000000000000;1;20210112;AED;2;0;20082223;73410468;1;3980.00;3300.00
90006761;50C10851-EFA2-EB11-80EB-000D3A2436CD;50C10851-EFA2-EB11-80EB-000D3A2436CD;ARE;RP_2561;RP;6410790000000000000;1;20210413;AED;1;0;20082223;73300739;1;4420.00;4420.00
90006761;B1E26C9B-F631-EA11-80E1-000D3A239D68;B1E26C9B-F631-EA11-80E1-000D3A239D68;RUS;RP_9558;RP;4652260000000000000;1;20200104;AED;2;0;20082223;73325821;1;3720.00;3720.00
90006761;DE72AB51-BB2C-EC11-80F0-000D3A2436CD;DE72AB51-BB2C-EC11-80F0-000D3A2436CD;ARE;RP_12140;RP;7101320000000000000;1;20211013;AED;1;0;20082224;73322410;1;4760.00;4760.00
90006761;B646A6BB-C4D7-EA11-80E4-000D3A2436CD;B646A6BB-C4D7-EA11-80E4-000D3A2436CD;ARE;RP_9558;RP;5453850000000000000;1;20200803;AED;1;0;20082224;73318903;1;3980.00;3400.00
90006761;A4F5DE9B-1C1F-EA11-80E1-000D3A239D68;A4F5DE9B-1C1F-EA11-80E1-000D3A239D68;ARE;RP_2561;RP;4574260000000000000;1;20191214;AED;1;0;20082224;73322411;1;3720.00;3720.00
90006761;D6087E1C-D5E8-E911-80DF-000D3A239D68;D6087E1C-D5E8-E911-80DF-000D3A239D68;ARE;RP_2561;RP;4310910000000000000;1;20191005;AED;1;0;20082224;73323279;1;3790.00;3790.00
90006761;A4C23B8F-DAC8-EF11-810B-000D3A2436CD;A4C23B8F-DAC8-EF11-810B-000D3A2436CD;CZE;RP_2558;RP;-6902560000000000000;1;20250101;AED;1;0;20082224;73320335;1;5350.00;5340.00
90006761;10C5A014-6B99-ED11-80FA-000D3A2436CD;10C5A014-6B99-ED11-80FA-000D3A2436CD;KAZ;RP_15974;RP;8852060000000000000;1;20230120;AED;1;0;20082224;73478853;1;4760.00;4760.00
90006761;FF8B6A9A-E299-EF11-8109-000D3A2436CD;FF8B6A9A-E299-EF11-8109-000D3A2436CD;DEU;RP_15974;RP;-7126240000000000000;1;20241103;AED;1;0;20082225;73326812;1;4760.00;4760.00
90006761;A4F5DE9B-1C1F-EA11-80E1-000D3A239D68;A4F5DE9B-1C1F-EA11-80E1-000D3A239D68;ARE;RP_2561;RP;4574260000000000000;1;20191214;AED;2;0;20082225;73316977;1;3720.00;3720.00
90006761;AE0076E6-1E4C-EB11-80E8-000D3A2436CD;AE0076E6-1E4C-EB11-80E8-000D3A2436CD;ARE;RP_2561;RP;6017230000000000000;1;20201231;AED;1;0;20082225;73316974;1;3980.00;3780.00
90006761;09A195FE-E856-EA11-80E3-000D3A239D68;09A195FE-E856-EA11-80E3-000D3A239D68;TUN;RP_2561;RP;4837760000000000000;1;20200223;AED;1;0;20082226;73292252;1;3720.00;3720.00
90006761;F3A9499D-445A-EB11-80E9-000D3A2436CD;F3A9499D-445A-EB11-80E9-000D3A2436CD;ARE;RP_2558;RP;6225060000000000000;1;20210225;AED;2;0;20082226;73388795;1;4420.00;2390.00
90006761;0E6D859D-6D5C-EA11-80E3-000D3A239D68;0E6D859D-6D5C-EA11-80E3-000D3A239D68;KWT;RP_9558;RP;4852000000000000000;1;20200227;AED;1;0;20082226;73377993;1;3720.00;3720.00
90006761;E29499D9-D244-EA11-80E2-000D3A239D68;E29499D9-D244-EA11-80E2-000D3A239D68;KWT;RP_9558;RP;4744340000000000000;1;20200129;AED;1;0;20082226;73314039;1;3720.00;3720.00
90006761;AFCF82AD-A14F-EE11-80FF-000D3A2436CD;AFCF82AD-A14F-EE11-80FF-000D3A2436CD;RUS;RP_15975;RP;-8714530000000000000;1;20230909;AED;1;0;20082226;73388800;1;4760.00;4760.00
90006761;BB88D181-D6EB-ED11-80FC-000D3A2436CD;BB88D181-D6EB-ED11-80FC-000D3A2436CD;KAZ;RP_12140;RP;-9189880000000000000;1;20230505;AED;1;0;20082227;73424159;1;4760.00;4760.00
90006761;34EFFBEA-B042-EB11-80E8-000D3A2436CD;34EFFBEA-B042-EB11-80E8-000D3A2436CD;ARE;RP_12140;RP;5972970000000000000;1;20201219;AED;1;0;20082227;73253448;1;3980.00;3980.00
90006761;1A45E424-D71A-EA11-80E1-000D3A239D68;1A45E424-D71A-EA11-80E1-000D3A239D68;DEU;RP_12140;RP;4551230000000000000;1;20191208;AED;1;0;20082220;73318842;1;3720.00;3720.00
90006761;0EF45B8B-F7AA-EA11-80E3-000D3A2436CD;0EF45B8B-F7AA-EA11-80E3-000D3A2436CD;ARE;RP_9558;RP;5234840000000000000;1;20200606;AED;1;0;20082220;73254819;1;3720.00;2996.83
90006761;DE6A0D58-6AEB-EA11-80E5-000D3A2436CD;DE6A0D58-6AEB-EA11-80E5-000D3A2436CD;ARE;RP_12140;RP;5550510000000000000;1;20200829;AED;2;0;20082229;73318844;1;8150.00;6115.00
90006761;C150405C-AF4D-EB11-80E8-000D3A2436CD;C150405C-AF4D-EB11-80E8-000D3A2436CD;KAZ;RP_9558;RP;6025260000000000000;1;20210102;AED;1;0;20082230;73330326;1;8150.00;8014.00
90006761;59AA0727-8828-EA11-80E1-000D3A239D68;59AA0727-8828-EA11-80E1-000D3A239D68;CAN;RP_12140;RP;4619850000000000000;1;20191227;AED;1;0;20082232;73306603;1;7810.00;7420.00
90006761;E5AE63A2-C47E-EC11-80F9-000D3A239D68;E5AE63A2-C47E-EC11-80F9-000D3A239D68;;RP_2557;RP;7495170000000000000;1;20220126;AED;1;0;20082232;73402392;1;9820.00;6390.00
90006761;A600DB84-F136-EC11-80F0-000D3A2436CD;A600DB84-F136-EC11-80F0-000D3A2436CD;RUS;RP_2555;RP;7159700000000000000;1;20211029;AED;2;0;20082232;73310611;1;9820.00;9820.00
90006761;A600DB84-F136-EC11-80F0-000D3A2436CD;A600DB84-F136-EC11-80F0-000D3A2436CD;RUS;RP_12140;RP;7149930000000000000;1;20211026;AED;1;0;20082233;73388824;1;9820.00;9820.00
90006761;A600DB84-F136-EC11-80F0-000D3A2436CD;A600DB84-F136-EC11-80F0-000D3A2436CD;RUS;RP_12140;RP;7159700000000000000;1;20211029;AED;1;0;20082233;73388824;-1;9820.00;-9820.00
90006761;023DB4F9-0FEA-EB11-80EE-000D3A2436CD;023DB4F9-0FEA-EB11-80EE-000D3A2436CD;TKM;RP_12140;RP;6779550000000000000;1;20210720;AED;1;0;20082181;73404706;1;4420.00;3670.00
90006761;CEF3B41C-C564-EC11-80F1-000D3A2436CD;CEF3B41C-C564-EC11-80F1-000D3A2436CD;GBR;RP_2558;RP;7387320000000000000;1;20211228;AED;1;0;20082181;73394318;-1;3200.00;-3980.00
90006761;CEF3B41C-C564-EC11-80F1-000D3A2436CD;CEF3B41C-C564-EC11-80F1-000D3A2436CD;GBR;RP_2558;RP;7335520000000000000;1;20211214;AED;1;0;20082181;73394318;1;4760.00;3980.00
90006761;759134DB-3152-EA11-80E3-000D3A239D68;759134DB-3152-EA11-80E3-000D3A239D68;ARE;RP_12419;RP;4804870000000000000;1;20200214;AED;2;0;20082181;73328241;1;3720.00;3720.00
90006761;E466355B-5222-EF11-810F-000D3A22FD76;E466355B-5222-EF11-810F-000D3A22FD76;ITA;RP_15974;RP;-6756030000000000000;1;20250210;KRW;1;0;20082181;73394318;1;5660.00;5125.00
90006761;B54E3B7B-0A23-EA11-80E1-000D3A239D68;B54E3B7B-0A23-EA11-80E1-000D3A239D68;UKR;RP_12140;RP;4593640000000000000;1;20191219;AED;1;0;20082182;73306613;1;3720.00;3720.00
90006761;5EDA4AC2-7E63-EA11-80E4-000D3A239D68;5EDA4AC2-7E63-EA11-80E4-000D3A239D68;UKR;RP_12140;RP;4886420000000000000;1;20200305;AED;2;0;20082182;73306610;1;3720.00;3720.00
90006761;B050405C-AF4D-EB11-80E8-000D3A2436CD;B050405C-AF4D-EB11-80E8-000D3A2436CD;ARE;RP_2557;RP;6025110000000000000;1;20210102;AED;1;0;20082183;73331022;1;3980.00;3980.00
90006761;741AA0FD-8F9B-EF11-8116-000D3A239D68;741AA0FD-8F9B-EF11-8116-000D3A239D68;RUS;RP_15974;RP;-7118320000000000000;1;20241105;AED;1;0;20082183;73331023;1;5350.00;5350.00
90006761;ECEE8251-D37B-ED11-80FA-000D3A2436CD;ECEE8251-D37B-ED11-80FA-000D3A2436CD;ARE;RP_15974;RP;8711170000000000000;1;20221213;AED;1;0;20082184;73329597;1;4760.00;4500.00
90006761;830B7C87-6852-EB11-80E8-000D3A2436CD;830B7C87-6852-EB11-80E8-000D3A2436CD;ARE;RP_12140;RP;6046970000000000000;1;20210108;AED;1;0;20082184;73329596;1;3980.00;3980.00
90006761;1BB6B4DB-D37E-EE11-8101-000D3A2436CD;1BB6B4DB-D37E-EE11-8101-000D3A2436CD;ARE;RP_15975;RP;-8442820000000000000;1;20231120;AED;1;0;20082184;73329595;1;4760.00;2850.00
90006761;EBBD5F95-FBC3-EE11-8103-000D3A2436CD;EBBD5F95-FBC3-EE11-8103-000D3A2436CD;KAZ;RP_16182;RP;-8158780000000000000;1;20240204;AED;1;0;20082184;73317624;1;4760.00;4760.00
90006761;8FB1F1F7-D1B2-EA11-80E4-000D3A2436CD;8FB1F1F7-D1B2-EA11-80E4-000D3A2436CD;ARE;RP_2558;RP;5268170000000000000;1;20200615;AED;1;0;20082184;73329592;1;3980.00;3348.00
90006761;997EC17C-54E4-EA11-80E5-000D3A2436CD;997EC17C-54E4-EA11-80E5-000D3A2436CD;ARE;RP_2561;RP;5490120000000000000;1;20200813;AED;1;0;20082184;73329599;1;3980.00;3980.00
90006761;F56101C3-442B-EB11-80E7-000D3A2436CD;F56101C3-442B-EB11-80E7-000D3A2436CD;ARE;RP_2561;RP;5844030000000000000;1;20201115;AED;1;0;20082185;73330837;1;3980.00;3980.00
90006761;C6EB6C45-531E-EA11-80E1-000D3A239D68;C6EB6C45-531E-EA11-80E1-000D3A239D68;ITA;RP_2561;RP;4570130000000000000;1;20191213;AED;1;0;20082185;73330850;1;3720.00;3720.00
90006761;F56101C3-442B-EB11-80E7-000D3A2436CD;F56101C3-442B-EB11-80E7-000D3A2436CD;ARE;RP_2561;RP;7241640000000000000;1;20211120;AED;1;0;20082185;73330837;-1;3200.00;-3980.00
90006761;730F2E96-9E51-EB11-80E8-000D3A2436CD;730F2E96-9E51-EB11-80E8-000D3A2436CD;UKR;RP_2557;RP;6042930000000000000;1;20210107;AED;1;0;20082185;73414842;1;3980.00;3980.00
90006761;F56101C3-442B-EB11-80E7-000D3A2436CD;F56101C3-442B-EB11-80E7-000D3A2436CD;ARE;RP_2555;RP;7241640000000000000;1;20211120;AED;2;0;20082185;73330844;1;4760.00;3980.00
90006761;AA5545E6-E856-EA11-80E3-000D3A239D68;AA5545E6-E856-EA11-80E3-000D3A239D68;ARE;RP_12140;RP;4829990000000000000;1;20200221;AED;1;0;20082185;73296090;1;3720.00;3720.00
90006761;A03CAAEE-6AFA-EE11-8105-000D3A2436CD;A03CAAEE-6AFA-EE11-8105-000D3A2436CD;RUS;RP_15975;RP;-7890430000000000000;1;20240414;AED;1;0;20082185;73330846;1;4760.00;4760.00
90006761;35B9136C-93D8-EF11-810B-000D3A2436CD;35B9136C-93D8-EF11-810B-000D3A2436CD;RUS;RP_15974;RP;-6829570000000000000;1;20250121;AED;1;0;20082185;73330841;1;5350.00;5350.00
90006761;1BB6B4DB-D37E-EE11-8101-000D3A2436CD;1BB6B4DB-D37E-EE11-8101-000D3A2436CD;ARE;RP_15974;RP;9161950000000000000;1;20230411;AED;1;0;20082185;73330840;1;4760.00;2856.00
90006761;6CF49D43-8CAD-EB11-80EB-000D3A2436CD;6CF49D43-8CAD-EB11-80EB-000D3A2436CD;ARE;RP_12140;RP;6492900000000000000;1;20210504;AED;1;0;20082186;73328716;1;4420.00;4420.00
90006761;04583B2A-4BD0-E811-80D5-000D3A239D68;04583B2A-4BD0-E811-80D5-000D3A239D68;SAU;RP_12140;RP;7157270000000000000;1;20211028;AED;2;0;20082186;73475332;1;4760.00;4640.00
90006761;A2B16665-3087-EB11-80EB-000D3A2436CD;A2B16665-3087-EB11-80EB-000D3A2436CD;KAZ;RP_9558;RP;6263130000000000000;1;20210304;AED;3;0;20082186;73328722;1;4420.00;4420.00
90006761;78C931CC-69D6-EB11-80ED-000D3A2436CD;78C931CC-69D6-EB11-80ED-000D3A2436CD;UKR;RP_9558;RP;6685590000000000000;1;20210625;AED;1;0;20082186;73464610;1;4420.00;4420.00
90006761;B3DECC0D-827E-EC11-80F2-000D3A2436CD;B3DECC0D-827E-EC11-80F2-000D3A2436CD;ARE;RP_2561;RP;5424330000000000000;1;20200726;AED;1;0;20082186;73328718;1;3980.00;3050.00
90006761;7D88D36A-0A4D-E811-80D2-000D3A2436CD;7D88D36A-0A4D-E811-80D2-000D3A2436CD;RUS;RP_2558;RP;8733920000000000000;1;20221219;AED;2;0;20082186;73517667;1;4760.00;4760.00
90006761;3851EA4D-FEB1-E311-93FB-005056AE3E49;3851EA4D-FEB1-E311-93FB-005056AE3E49;RUS;RP_12140;RP;7530950000000000000;1;20220205;AED;1;0;20082180;73326421;1;4760.00;4760.00
90006761;9BCACAD4-F726-EA11-80E1-000D3A239D68;9BCACAD4-F726-EA11-80E1-000D3A239D68;ARE;RP_2557;RP;6003690000000000000;1;20201227;AED;1;0;20082201;73318182;1;8150.00;8150.00
90006761;553F817C-F528-EB11-80E7-000D3A2436CD;553F817C-F528-EB11-80E7-000D3A2436CD;ARE;RP_9558;RP;5820680000000000000;1;20201109;AED;1;0;20082202;73320616;1;8150.00;7335.00
90006761;B4838CCC-E89E-ED11-80FA-000D3A2436CD;B4838CCC-E89E-ED11-80FA-000D3A2436CD;GBR;RP_15974;RP;8878200000000000000;1;20230127;AED;2;0;20082205;73271437;1;9820.00;9360.00
90006761;1A33B621-1C49-E811-80D2-000D3A2436CD;1A33B621-1C49-E811-80D2-000D3A2436CD;ARE;RP_2561;RP;6210450000000000000;1;20210221;AED;2;0;20082206;73405352;1;9120.00;8150.00
90006761;CE30C59B-32CC-EB11-80ED-000D3A2436CD;CE30C59B-32CC-EB11-80ED-000D3A2436CD;UKR;RP_15224;RP;6638050000000000000;1;20210612;AED;1;0;20082192;73327211;1;4420.00;4420.00
90006761;E20E7788-F528-EB11-80E7-000D3A2436CD;E20E7788-F528-EB11-80E7-000D3A2436CD;UKR;RP_12140;RP;5825430000000000000;1;20201110;AED;2;0;20082193;73314796;1;3980.00;3980.00
90006761;5DEFD248-18DE-ED11-80FC-000D3A2436CD;5DEFD248-18DE-ED11-80FC-000D3A2436CD;RUS;RP_12140;RP;9026850000000000000;1;20230305;AED;2;0;20082195;73734574;1;4760.00;4760.00
90006761;33CE76DB-698B-EE11-8101-000D3A2436CD;33CE76DB-698B-EE11-8101-000D3A2436CD;RUS;RP_12140;RP;-8429070000000000000;1;20231124;AED;1;0;20082195;73770229;1;4760.00;4760.00
90006761;43F56329-8986-ED11-80FA-000D3A2436CD;43F56329-8986-ED11-80FA-000D3A2436CD;RUS;RP_2558;RP;8763810000000000000;1;20221227;AED;1;0;20082195;73384538;1;4760.00;4280.00
90006761;797DDE1F-E38C-E911-80DC-000D3A239D68;797DDE1F-E38C-E911-80DC-000D3A239D68;ARE;RP_2558;RP;4793620000000000000;1;20200211;AED;2;0;20082195;73318012;1;4640.00;4640.00
90006761;5E84CC15-16FE-E911-80E0-000D3A239D68;5E84CC15-16FE-E911-80E0-000D3A239D68;;RP_9558;RP;4410870000000000000;1;20191101;AED;4;0;20082196;73302812;1;3720.00;3720.00
90006761;43621C19-D89A-EF11-8109-000D3A2436CD;43621C19-D89A-EF11-8109-000D3A2436CD;GBR;RP_15974;RP;-7121720000000000000;1;20241104;AED;2;0;20082196;73333077;1;5350.00;5350.00
90006761;FB5D64A7-F631-EA11-80E1-000D3A239D68;FB5D64A7-F631-EA11-80E1-000D3A239D68;ROM;RP_12140;RP;4655460000000000000;1;20200105;AED;1;0;20082210;73319019;1;7810.00;7810.00
90006761;147F8BC1-8389-EC11-80F2-000D3A2436CD;147F8BC1-8389-EC11-80F2-000D3A2436CD;ARE;RP_12140;RP;7542480000000000000;1;20220208;AED;1;0;20082246;73328173;-1;3980.00;-3980.00
90006761;147F8BC1-8389-EC11-80F2-000D3A2436CD;147F8BC1-8389-EC11-80F2-000D3A2436CD;ARE;RP_12140;RP;5780530000000000000;1;20201029;AED;1;0;20082246;73328173;1;3980.00;3980.00
90006761;A2724D90-C23E-EB11-80E8-000D3A2436CD;A2724D90-C23E-EB11-80E8-000D3A2436CD;ARE;RP_2558;RP;5955420000000000000;1;20201214;AED;1;0;20082267;73328124;1;3980.00;3500.00
90006761;F8DE5D2F-0BF3-E911-80E0-000D3A239D68;F8DE5D2F-0BF3-E911-80E0-000D3A239D68;ITA;RP_2561;RP;5530960000000000000;1;20200824;AED;1;0;20082268;73327951;-1;3600.00;-3790.00
90006761;F8DE5D2F-0BF3-E911-80E0-000D3A239D68;F8DE5D2F-0BF3-E911-80E0-000D3A239D68;ITA;RP_2561;RP;4352190000000000000;1;20191016;AED;2;0;20082268;73327951;1;3790.00;3790.00
90006761;29442B79-3048-EB11-80E8-000D3A2436CD;29442B79-3048-EB11-80E8-000D3A2436CD;ARE;RP_9558;RP;5999690000000000000;1;20201226;AED;1;0;20082268;73327951;1;3980.00;3980.00
90006761;F71685B2-E715-EC11-80EF-000D3A2436CD;F71685B2-E715-EC11-80EF-000D3A2436CD;RUS;RP_9558;RP;6466750000000000000;1;20210428;AED;1;0;20082269;73447095;1;4420.00;4420.00
90006761;F71685B2-E715-EC11-80EF-000D3A2436CD;F71685B2-E715-EC11-80EF-000D3A2436CD;RUS;RP_9558;RP;6977910000000000000;1;20210911;AED;1;0;20082269;73447095;-1;4080.00;-4420.00
90006761;F8DE5D2F-0BF3-E911-80E0-000D3A239D68;F8DE5D2F-0BF3-E911-80E0-000D3A239D68;ITA;RP_12140;RP;6176780000000000000;1;20210212;AED;2;0;20082269;73412018;1;4420.00;3790.00
90006761;F71685B2-E715-EC11-80EF-000D3A2436CD;F71685B2-E715-EC11-80EF-000D3A2436CD;RUS;RP_2555;RP;6977910000000000000;1;20210911;AED;2;0;20082269;73484934;1;4760.00;4420.00
90006761;7C7123E9-C1D8-EB11-80ED-000D3A2436CD;7C7123E9-C1D8-EB11-80ED-000D3A2436CD;RUS;RP_2561;RP;6696630000000000000;1;20210628;AED;1;0;20082269;73458099;1;4420.00;4420.00
90006761;63601130-544B-EB11-80E8-000D3A2436CD;63601130-544B-EB11-80E8-000D3A2436CD;ARE;RP_2558;RP;6014440000000000000;1;20201230;AED;1;0;20082269;73300566;1;3980.00;3500.00
90006761;74D3BB51-1834-EC11-80F6-000D3A239D68;74D3BB51-1834-EC11-80F6-000D3A239D68;KAZ;RP_2558;RP;7138470000000000000;1;20211023;AED;1;0;20082269;73447095;1;4760.00;3995.00
90006761;740E2418-4D01-EF11-8105-000D3A2436CD;740E2418-4D01-EF11-8105-000D3A2436CD;RUS;RP_15975;RP;-7857930000000000000;1;20240423;AED;1;0;20082270;73330505;1;4760.00;4760.00
90006761;9BE7AC49-266B-EE11-8101-000D3A2436CD;9BE7AC49-266B-EE11-8101-000D3A2436CD;IDN;RP_15975;RP;-8580410000000000000;1;20231014;AED;2;0;20082261;73330975;1;9820.00;9820.00
90006761;31ACCCA7-3DA5-E911-80DD-000D3A239D68;31ACCCA7-3DA5-E911-80DD-000D3A239D68;GBR;RP_2561;RP;3991790000000000000;1;20190712;AED;1;0;81078735;73235265;1;12100.00;11200.00
90006761;A2679532-3204-E911-80D7-000D3A239D68;A2679532-3204-E911-80D7-000D3A239D68;ARE;RP_2557;RP;4800460000000000000;1;20200213;AED;1;0;81078740;73236310;1;23600.00;0.00
