storeId;orderDate;orderId;receiptType;lineNumber;transactionReasonCode;status;salesAssociateid;itemInstanceId;lineType;barcode;currency;unitPrice;itemId;quantity;deliveryType;itemSKU;lineTotal;lineDiscount;lineTaxAmount;customerExternalId;customerId
B0502-TEST;1730797200;RPB0502-TEST-7118280000000000000;Sale;1;;Closed;XXXXX;73733780;Sale;73733780;AED;1227000;20083507;1;CarryOut;73733780;1227000;0;0;B05180B8-119C-EF11-8109-000D3A2436CD;B05180B8-119C-EF11-8109-000D3A2436CD
B0502-TEST;1670317200;RPB0502-TEST8685590000000000000;Sale;1;;Closed;XXXXX;73680041;Sale;73680041;AED;1060000;20083507;1;CarryOut;73680041;1060000;0;0;8E648EEB-0776-ED11-80FA-000D3A2436CD;8E648EEB-0776-ED11-80FA-000D3A2436CD
B0502-TEST;1734858000;RPB0502-TEST-6940740000000000000;Sale;1;;Closed;XXXXX;73948322;Sale;73948322;AED;1227000;20083507;1;CarryOut;73948322;1227000;0;0;C931F97D-61C0-EF11-810B-000D3A2436CD;C931F97D-61C0-EF11-810B-000D3A2436CD
B0502-TEST;1578560400;RPB0502-TEST4669990000000000000;Sale;1;;Closed;XXXXX;73285202;Sale;73285202;AED;781000;20083507;1;CarryOut;73285202;557000;224000;0;B71A51B7-3152-EA11-80E3-000D3A239D68;B71A51B7-3152-EA11-80E3-000D3A239D68
B0502-TEST;1642842000;RPB0502-TEST7479990000000000000;Sale;1;;Closed;XXXXX;73452632;Sale;73452632;AED;998000;20083507;1;CarryOut;73452632;998000;0;0;6FF7336B-8D7B-EC11-80F9-000D3A239D68;6FF7336B-8D7B-EC11-80F9-000D3A239D68
B0502-TEST;1665046800;RPB0502-TEST8456100000000000000;Sale;1;;Closed;XXXXX;73558177;Sale;73558177;AED;1060000;20083507;1;CarryOut;73558177;880000;180000;0;F72A6D35-189D-EB11-80EB-000D3A2436CD;F72A6D35-189D-EB11-80EB-000D3A2436CD
B0502-TEST;1620637200;RPB0502-TEST6514820000000000000;Sale;1;;Closed;XXXXX;73403076;Sale;73403076;AED;928000;20083507;1;CarryOut;73403076;928000;0;0;09863B86-43B2-EB11-80EB-000D3A2436CD;09863B86-43B2-EB11-80EB-000D3A2436CD
B0502-TEST;1622710800;RPB0502-TEST6603460000000000000;Return;1;;Closed;XXXXX;73403076;Return;73403076;AED;928000;20083507;-1;CarryOut;73403076;-928000;0;0;09863B86-43B2-EB11-80EB-000D3A2436CD;09863B86-43B2-EB11-80EB-000D3A2436CD
B0502-TEST;1622710800;RPB0502-TEST6603460000000000000;Sale;2;;Closed;XXXXX;73403067;Sale;73403067;AED;928000;20083507;1;CarryOut;73403067;928000;0;0;09863B86-43B2-EB11-80EB-000D3A2436CD;09863B86-43B2-EB11-80EB-000D3A2436CD
B0502-TEST;1564304400;RPB0502-TEST4051330000000000000;Sale;1;;Closed;XXXXX;73303093;Sale;73303093;AED;849000;20083507;1;CarryOut;73303093;849000;0;0;EC03633A-D0B1-E911-80DD-000D3A239D68;EC03633A-D0B1-E911-80DD-000D3A239D68
B0502-TEST;1648890000;RPB0502-TEST7750830000000000000;Sale;1;;Closed;XXXXX;73369492;Sale;73369492;AED;912000;20083510;1;CarryOut;73369492;912000;0;0;800A4F51-8DB2-EC11-80FB-000D3A239D68;800A4F51-8DB2-EC11-80FB-000D3A239D68
B0502-TEST;1601542800;RPB0502-TEST5677030000000000000;Sale;1;;Closed;XXXXX;73369501;Sale;73369501;AED;744000;20083513;1;CarryOut;73369501;744000;0;0;488A250A-E30A-EB11-80E6-000D3A2436CD;488A250A-E30A-EB11-80E6-000D3A2436CD
B0502-TEST;1666774800;RPB0502-TEST8530140000000000000;Sale;1;;Closed;XXXXX;73468939;Sale;73468939;AED;946000;20083513;1;CarryOut;73468939;946000;0;0;4ACFCD70-C655-ED11-80F9-000D3A2436CD;4ACFCD70-C655-ED11-80F9-000D3A2436CD
B0502-TEST;1718614800;RPB0502-TEST-7649310000000000000;Sale;1;;Closed;XXXXX;73757199;Sale;73757199;AED;998000;20083513;1;CarryOut;73757199;998000;0;0;50DF4B86-3F2D-EF11-8106-000D3A2436CD;50DF4B86-3F2D-EF11-8106-000D3A2436CD
B0502-TEST;1678266000;RPB0502-TEST9038390000000000000;Sale;1;;Closed;XXXXX;73727078;Sale;73727078;AED;946000;20083513;1;CarryOut;73727078;946000;0;0;01B7E357-1BDE-ED11-80FC-000D3A2436CD;01B7E357-1BDE-ED11-80FC-000D3A2436CD
B0502-TEST;1678093200;RPB0502-TEST9031740000000000000;Sale;1;;Closed;XXXXX;73728190;Sale;73728190;AED;946000;20083513;1;CarryOut;73728190;946000;0;0;F9AFDF5D-1BDE-ED11-80FC-000D3A2436CD;F9AFDF5D-1BDE-ED11-80FC-000D3A2436CD
B0502-TEST;1732957200;RPB0502-TEST-7026700000000000000;Sale;1;;Closed;XXXXX;73757200;Sale;73757200;AED;1073000;20083513;1;CarryOut;73757200;858500;214500;0;DA7B51E0-9C95-EE11-8101-000D3A2436CD;DA7B51E0-9C95-EE11-8101-000D3A2436CD
B0502-TEST;1733994000;RPB0502-TEST-6978420000000000000;Sale;1;;Closed;XXXXX;73376413;Sale;73376413;AED;1916000;20083491;1;CarryOut;73376413;1157300;758700;0;D89C9959-E96C-EE11-8101-000D3A2436CD;D89C9959-E96C-EE11-8101-000D3A2436CD
B0502-TEST;1688288400;RPB0502-TEST-8970530000000000000;Sale;1;;Closed;XXXXX;73727846;Sale;73727846;AED;1736000;20083492;1;CarryOut;73727846;1736000;0;0;C829A7E2-331A-EE11-80FD-000D3A2436CD;C829A7E2-331A-EE11-80FD-000D3A2436CD
B0502-TEST;1700298000;RPB0502-TEST-8451960000000000000;Sale;2;;Closed;XXXXX;73794609;Sale;73794609;AED;1870000;20083492;1;CarryOut;73794609;1870000;0;0;9F77A0A5-E885-EE11-8101-000D3A2436CD;9F77A0A5-E885-EE11-8101-000D3A2436CD
B0502-TEST;1672736400;RPB0502-TEST8789710000000000000;Sale;1;;Closed;XXXXX;73704213;Sale;73704213;AED;1736000;20083492;1;CarryOut;73704213;1736000;0;0;E8C61A20-098C-ED11-80FA-000D3A2436CD;E8C61A20-098C-ED11-80FA-000D3A2436CD
B0502-TEST;1640768400;RPB0502-TEST7390930000000000000;Sale;1;;Closed;XXXXX;73373332;Sale;73373332;AED;1736000;20083492;1;CarryOut;73373332;1736000;0;0;5AB6971C-4B69-EC11-80F1-000D3A2436CD;5AB6971C-4B69-EC11-80F1-000D3A2436CD
B0502-TEST;1736067600;RPB0502-TEST-6888560000000000000;Sale;1;;Closed;XXXXX;73806503;Sale;73806503;AED;1227000;20083571;1;CarryOut;73806503;1227000;0;0;845DC601-FFCB-EF11-810B-000D3A2436CD;845DC601-FFCB-EF11-810B-000D3A2436CD
B0502-TEST;1736240400;RPB0502-TEST-6881340000000000000;Sale;1;;Closed;XXXXX;73893776;Sale;73893776;AED;1227000;20083571;1;CarryOut;73893776;1227000;0;0;B142EBEF-91CD-EF11-810B-000D3A2436CD;B142EBEF-91CD-EF11-810B-000D3A2436CD
B0502-TEST;1646902800;RPB0502-TEST7665320000000000000;Sale;2;;Closed;XXXXX;73553342;Sale;73553342;AED;998000;20083570;1;CarryOut;73553342;998000;0;0;278D42F6-17A1-EC11-80F4-000D3A2436CD;278D42F6-17A1-EC11-80F4-000D3A2436CD
B0502-TEST;1688288400;RPB0502-TEST-8970670000000000000;Sale;1;;Closed;XXXXX;73780638;Sale;73780638;AED;1060000;20083570;1;CarryOut;73780638;998000;62000;0;2234C74E-341A-EE11-80FD-000D3A2436CD;2234C74E-341A-EE11-80FD-000D3A2436CD
B0502-TEST;1642064400;RPB0502-TEST7446180000000000000;Sale;1;;Closed;XXXXX;73291809;Sale;73291809;AED;998000;20083570;1;CarryOut;73291809;998000;0;0;6FC90A96-6574-EC11-80F9-000D3A239D68;6FC90A96-6574-EC11-80F9-000D3A239D68
B0502-TEST;1667466000;RPB0502-TEST8559970000000000000;Sale;1;;Closed;XXXXX;73476075;Sale;73476075;AED;1060000;20083570;1;CarryOut;73476075;1060000;0;0;27455A08-185C-ED11-80F9-000D3A2436CD;27455A08-185C-ED11-80F9-000D3A2436CD
B0502-TEST;1613034000;RPB0502-TEST6173170000000000000;Sale;2;;Closed;XXXXX;73283581;Sale;73283581;AED;928000;20083570;1;CarryOut;73283581;928000;0;0;5B75E2CA-FD69-EB11-80E9-000D3A2436CD;5B75E2CA-FD69-EB11-80E9-000D3A2436CD
B0502-TEST;1685264400;RPB0502-TEST-9104710000000000000;Sale;4;;Closed;XXXXX;73477115;Sale;73477115;AED;1060000;20083570;1;CarryOut;73477115;1060000;0;0;8E56FF9E-3332-E611-9404-005056AE3E49;8E56FF9E-3332-E611-9404-005056AE3E49
B0502-TEST;1560762000;RPB0502-TEST3894870000000000000;Sale;1;;Closed;XXXXX;73299072;Sale;73299072;AED;1234000;20083824;1;CarryOut;73299072;1184600;49400;0;F5A6ACC3-6092-E911-80DC-000D3A239D68;F5A6ACC3-6092-E911-80DC-000D3A239D68
B0502-TEST;1668243600;RPB0502-TEST8592770000000000000;Sale;1;;Closed;XXXXX;73323289;Sale;73323289;AED;1198000;20083824;1;CarryOut;73323289;1198000;0;0;0EB5B5B2-2B63-ED11-80FA-000D3A2436CD;0EB5B5B2-2B63-ED11-80FA-000D3A2436CD
B0502-TEST;1674118800;RPB0502-TEST8849350000000000000;Sale;1;;Closed;XXXXX;73322039;Sale;73322039;AED;1198000;20083824;1;CarryOut;73322039;1198000;0;0;F1B6E675-A398-ED11-80FA-000D3A2436CD;F1B6E675-A398-ED11-80FA-000D3A2436CD
B0502-TEST;1551517200;RPB0502-TEST3493640000000000000;Sale;1;;Closed;XXXXX;73268505;Sale;73268505;AED;5350000;81080853;1;CarryOut;73268505;4400000;950000;0;8BD4A209-933D-E911-80D8-000D3A239D68;8BD4A209-933D-E911-80D8-000D3A239D68
B0502-TEST;1551517200;RPB0502-TEST3493640000000000000;Sale;2;;Closed;XXXXX;73268504;Sale;73268504;AED;890000;81080854;1;CarryOut;73268504;800000;90000;0;8BD4A209-933D-E911-80D8-000D3A239D68;8BD4A209-933D-E911-80D8-000D3A239D68
B0502-TEST;1628845200;RPB0502-TEST6870920000000000000;Sale;1;;Closed;XXXXX;73279816;Sale;73279816;AED;2420000;81081286;1;CarryOut;73279816;2000000;420000;0;6D607DD0-80FE-EB11-80EF-000D3A2436CD;6D607DD0-80FE-EB11-80EF-000D3A2436CD
B0502-TEST;1609146000;RPB0502-TEST6006630000000000000;Sale;2;;Closed;XXXXX;73288290;Sale;73288290;AED;6860000;81081288;1;CarryOut;73288290;4802000;2058000;0;771843DD-E30A-EB11-80E6-000D3A2436CD;771843DD-E30A-EB11-80E6-000D3A2436CD
B0502-TEST;1554282000;RPB0502-TEST3613060000000000000;Sale;1;;Closed;XXXXX;73278677;Sale;73278677;AED;6870000;81081292;1;CarryOut;73278677;5500000;1370000;0;1D354A14-A856-E911-80D9-000D3A239D68;1D354A14-A856-E911-80D9-000D3A239D68
B0502-TEST;1640336400;RPB0502-TEST7372290000000000000;Sale;1;;Closed;XXXXX;73283373;Sale;73283373;AED;1330000;81081284;1;CarryOut;73283373;940000;390000;0;771843DD-E30A-EB11-80E6-000D3A2436CD;771843DD-E30A-EB11-80E6-000D3A2436CD
B0502-TEST;1615194000;RPB0502-TEST6276810000000000000;Sale;1;;Closed;XXXXX;73281784;Sale;73281784;AED;2030000;81081283;1;CarryOut;73281784;1400000;630000;0;771843DD-E30A-EB11-80E6-000D3A2436CD;771843DD-E30A-EB11-80E6-000D3A2436CD
B0502-TEST;1609405200;RPB0502-TEST6017390000000000000;Sale;1;;Closed;XXXXX;73281695;Sale;73281695;AED;2750000;81081290;1;CarryOut;73281695;1925000;825000;0;77FEEB93-CF56-E911-80D9-000D3A2436CD;77FEEB93-CF56-E911-80D9-000D3A2436CD
B0502-TEST;1627722000;RPB0502-TEST6822630000000000000;Sale;1;;Closed;XXXXX;73296807;Sale;73296807;AED;5490000;81081660;1;CarryOut;73296807;4117500;1372500;0;F56935B4-B7F2-EB11-80EE-000D3A2436CD;F56935B4-B7F2-EB11-80EE-000D3A2436CD
B0502-TEST;1561971600;RPB0502-TEST3951590000000000000;Sale;1;;Closed;XXXXX;73286852;Sale;73286852;AED;260000;81081652;1;CarryOut;73286852;197000;63000;0;42AA0727-8828-EA11-80E1-000D3A239D68;42AA0727-8828-EA11-80E1-000D3A239D68
B0502-TEST;1617526800;RPB0502-TEST6377920000000000000;Sale;2;;Closed;XXXXX;73306609;Sale;73306609;AED;998000;20083975;1;CarryOut;73306609;998000;0;0;CDA67446-8C4A-EB11-80E8-000D3A2436CD;CDA67446-8C4A-EB11-80E8-000D3A2436CD
B0502-TEST;1618650000;RPB0502-TEST6425850000000000000;Return;1;;Closed;XXXXX;73306609;Return;73306609;AED;998000;20083975;-1;CarryOut;73306609;-998000;0;0;CDA67446-8C4A-EB11-80E8-000D3A2436CD;CDA67446-8C4A-EB11-80E8-000D3A2436CD
B0502-TEST;1580029200;RPB0502-TEST4734520000000000000;Sale;1;;Closed;XXXXX;73306607;Sale;73306607;AED;837000;20083975;1;CarryOut;73306607;837000;0;0;D317F698-AF41-EA11-80E2-000D3A239D68;D317F698-AF41-EA11-80E2-000D3A239D68
B0502-TEST;1709283600;RPB0502-TEST-8054590000000000000;Sale;1;;Closed;XXXXX;73306609;Sale;73306609;AED;1050000;20083975;1;CarryOut;73306609;1000000;50000;0;71911C1A-6BD8-EE11-8103-000D3A2436CD;71911C1A-6BD8-EE11-8103-000D3A2436CD
B0502-TEST;1618650000;RPB0502-TEST6425850000000000000;Sale;2;;Closed;XXXXX;73286865;Sale;73286865;AED;998000;20083976;1;CarryOut;73286865;998000;0;0;CDA67446-8C4A-EB11-80E8-000D3A2436CD;CDA67446-8C4A-EB11-80E8-000D3A2436CD
B0502-TEST;1736240400;RPB0502-TEST-6881620000000000000;Sale;1;;Closed;XXXXX;73935882;Sale;73935882;AED;496000;20084157;1;CarryOut;73935882;496000;0;0;F94D06EE-E7CC-EF11-810B-000D3A2436CD;F94D06EE-E7CC-EF11-810B-000D3A2436CD
B0502-TEST;1728637200;RPB0502-TEST-7211560000000000000;Sale;1;;Closed;XXXXX;73908585;Sale;73908585;AED;496000;20084157;1;CarryOut;73908585;496000;0;0;3DD77F2E-6588-EF11-8109-000D3A2436CD;3DD77F2E-6588-EF11-8109-000D3A2436CD
B0502-TEST;1711962000;RPB0502-TEST-7938560000000000000;Sale;2;;Closed;XXXXX;73869363;Sale;73869363;AED;484000;20084157;1;CarryOut;73869363;484000;0;0;C230DD53-58DC-EE11-8103-000D3A2436CD;C230DD53-58DC-EE11-8103-000D3A2436CD
B0502-TEST;1711962000;RPB0502-TEST-7938560000000000000;Return;1;;Closed;XXXXX;73535553;Return;73535553;AED;484000;20084156;-1;CarryOut;73535553;-484000;0;0;C230DD53-58DC-EE11-8103-000D3A2436CD;C230DD53-58DC-EE11-8103-000D3A2436CD
B0502-TEST;1709715600;RPB0502-TEST-8035390000000000000;Sale;1;;Closed;XXXXX;73535553;Sale;73535553;AED;484000;20084156;1;CarryOut;73535553;484000;0;0;C230DD53-58DC-EE11-8103-000D3A2436CD;C230DD53-58DC-EE11-8103-000D3A2436CD
B0502-TEST;1733648400;RPB0502-TEST-6993160000000000000;Sale;1;;Closed;XXXXX;73535553;Sale;73535553;AED;496000;20084156;1;CarryOut;73535553;496000;0;0;8B125507-00B6-EF11-810A-000D3A2436CD;8B125507-00B6-EF11-810A-000D3A2436CD
B0502-TEST;1682758800;RPB0502-TEST-9214560000000000000;Sale;1;;Closed;XXXXX;73712337;Sale;73712337;AED;585000;20084145;1;CarryOut;73712337;585000;0;0;CA1512E0-20E7-ED11-80FC-000D3A2436CD;CA1512E0-20E7-ED11-80FC-000D3A2436CD
B0502-TEST;1611392400;RPB0502-TEST6103350000000000000;Sale;1;;Closed;XXXXX;73299563;Sale;73299563;AED;22800000;81081950;1;CarryOut;73299563;18240000;4560000;0;5693AA49-345E-EB11-80E9-000D3A2436CD;5693AA49-345E-EB11-80E9-000D3A2436CD
B0502-TEST;1579338000;RPB0502-TEST4704430000000000000;Sale;1;;Closed;XXXXX;73296084;Sale;73296084;AED;1487000;20084310;1;CarryOut;73296084;1487000;0;0;5A09C882-A63A-EA11-80E2-000D3A239D68;5A09C882-A63A-EA11-80E2-000D3A239D68
B0502-TEST;1584435600;RPB0502-TEST4930450000000000000;Sale;2;;Closed;XXXXX;73382904;Sale;73382904;AED;1487000;20084310;1;CarryOut;73382904;1487000;0;0;5291E09A-FC68-EA11-80E4-000D3A239D68;5291E09A-FC68-EA11-80E4-000D3A239D68
B0502-TEST;1640682000;RPB0502-TEST7387440000000000000;Sale;1;;Closed;XXXXX;73481879;Sale;73481879;AED;1897000;20084310;1;CarryOut;73481879;1700000;197000;0;59B2041D-8168-EC11-80F1-000D3A2436CD;59B2041D-8168-EC11-80F1-000D3A2436CD
B0502-TEST;1729242000;RPB0502-TEST-7185240000000000000;Sale;1;;Closed;XXXXX;73744463;Sale;73744463;AED;2298000;20084310;1;CarryOut;73744463;2100000;198000;0;246DFFD6-C1D8-EB11-80ED-000D3A2436CD;246DFFD6-C1D8-EB11-80ED-000D3A2436CD
B0502-TEST;1658307600;RPB0502-TEST8162070000000000000;Sale;2;;Closed;XXXXX;73599122;Sale;73599122;AED;1897000;20084310;1;CarryOut;73599122;1897000;0;0;4E5B7ED4-1008-ED11-80FE-000D3A239D68;4E5B7ED4-1008-ED11-80FE-000D3A239D68
B0502-TEST;1679216400;RPB0502-TEST9078410000000000000;Sale;1;;Closed;XXXXX;73719550;Sale;73719550;AED;1897000;20084310;1;CarryOut;73719550;1897000;0;0;1B36F49C-1ADE-ED11-80FC-000D3A2436CD;1B36F49C-1ADE-ED11-80FC-000D3A2436CD
B0502-TEST;1644224400;RPB0502-TEST7538400000000000000;Sale;1;;Closed;XXXXX;73390238;Sale;73390238;AED;1897000;20084310;1;CarryOut;73390238;1897000;0;0;D88FE615-BA88-EC11-80F2-000D3A2436CD;D88FE615-BA88-EC11-80F2-000D3A2436CD
B0502-TEST;1672736400;RPB0502-TEST8789710000000000000;Sale;2;;Closed;XXXXX;73679615;Sale;73679615;AED;1897000;20084310;1;CarryOut;73679615;1897000;0;0;E8C61A20-098C-ED11-80FA-000D3A2436CD;E8C61A20-098C-ED11-80FA-000D3A2436CD
B0502-TEST;1608973200;RPB0502-TEST5999060000000000000;Sale;1;;Closed;XXXXX;73390245;Sale;73390245;AED;1565000;20084310;1;CarryOut;73390245;1565000;0;0;D8432B79-3048-EB11-80E8-000D3A2436CD;D8432B79-3048-EB11-80E8-000D3A2436CD
B0502-TEST;1614762000;RPB0502-TEST6259280000000000000;Sale;1;;Closed;XXXXX;73404230;Sale;73404230;AED;1762000;20084310;1;CarryOut;73404230;1480000;282000;0;0C100B37-EF7C-EB11-80EA-000D3A2436CD;0C100B37-EF7C-EB11-80EA-000D3A2436CD
B0502-TEST;1669366800;RPB0502-TEST8642100000000000000;Sale;1;;Closed;XXXXX;73622260;Sale;73622260;AED;1897000;20084310;1;CarryOut;73622260;1897000;0;0;73F56F6E-636D-ED11-80FA-000D3A2436CD;73F56F6E-636D-ED11-80FA-000D3A2436CD
B0502-TEST;1561885200;RPB0502-TEST3944130000000000000;Sale;1;;Closed;XXXXX;73300683;Sale;73300683;AED;2790000;81082052;1;CarryOut;73300683;2790000;0;0;42AA0727-8828-EA11-80E1-000D3A239D68;42AA0727-8828-EA11-80E1-000D3A239D68
B0502-TEST;1562749200;RPB0502-TEST3983160000000000000;Sale;1;;Closed;XXXXX;73307452;Sale;73307452;AED;6895000;20084372;1;CarryOut;73307452;6895000;0;0;67D54AB2-ABA3-E911-80DD-000D3A239D68;67D54AB2-ABA3-E911-80DD-000D3A239D68
B0502-TEST;1578992400;RPB0502-TEST4688310000000000000;Sale;1;;Closed;XXXXX;73319327;Sale;73319327;AED;6195000;20084372;1;CarryOut;73319327;5581000;614000;0;E85726C6-4A38-EA11-80E2-000D3A239D68;E85726C6-4A38-EA11-80E2-000D3A239D68
B0502-TEST;1598950800;RPB0502-TEST5561250000000000000;Sale;1;;Closed;XXXXX;73398429;Sale;73398429;AED;594000;20084413;1;CarryOut;73398429;0;594000;0;0825461A-D19C-EA11-80E3-000D3A2436CD;0825461A-D19C-EA11-80E3-000D3A2436CD
B0502-TEST;1608886800;RPB0502-TEST5995660000000000000;Sale;1;;Closed;XXXXX;73425074;Sale;73425074;AED;594000;20084413;1;CarryOut;73425074;594000;0;0;7B7C7A6C-6747-EB11-80E8-000D3A2436CD;7B7C7A6C-6747-EB11-80E8-000D3A2436CD
B0502-TEST;1666170000;RPB0502-TEST8504830000000000000;Sale;1;;Closed;XXXXX;73462461;Sale;73462461;AED;699000;20084410;1;CarryOut;73462461;419500;279500;0;E5AE63A2-C47E-EC11-80F9-000D3A239D68;E5AE63A2-C47E-EC11-80F9-000D3A239D68
B0502-TEST;1638349200;RPB0502-TEST7287400000000000000;Sale;3;;Closed;XXXXX;73454425;Sale;73454425;AED;676000;20084410;1;CarryOut;73454425;572900;103100;0;C38440DA-4853-EC11-80F1-000D3A2436CD;C38440DA-4853-EC11-80F1-000D3A2436CD
B0502-TEST;1599642000;RPB0502-TEST5590850000000000000;Sale;2;;Closed;XXXXX;73374256;Sale;73374256;AED;553000;20084410;1;CarryOut;73374256;398000;155000;0;C0E7EFB3-A1F5-EA11-80E6-000D3A2436CD;C0E7EFB3-A1F5-EA11-80E6-000D3A2436CD
B0502-TEST;1667552400;RPB0502-TEST8562940000000000000;Sale;1;;Closed;XXXXX;73465698;Sale;73465698;AED;699000;20084410;1;CarryOut;73465698;699000;0;0;32C44168-E05C-ED11-80F9-000D3A2436CD;32C44168-E05C-ED11-80F9-000D3A2436CD
B0502-TEST;1621242000;RPB0502-TEST6540130000000000000;Sale;1;;Closed;XXXXX;73313337;Sale;73313337;AED;628000;20084410;1;CarryOut;73313337;565200;62800;0;9947B66E-C4B7-EB11-80EC-000D3A2436CD;9947B66E-C4B7-EB11-80EC-000D3A2436CD
B0502-TEST;1726131600;RPB0502-TEST-7323360000000000000;Sale;1;;Closed;XXXXX;73465155;Sale;73465155;AED;843000;20084410;1;CarryOut;73465155;843000;0;0;1BC5CBE4-9A71-EF11-8108-000D3A2436CD;1BC5CBE4-9A71-EF11-8108-000D3A2436CD
B0502-TEST;1596790800;RPB0502-TEST5469130000000000000;Sale;1;;Closed;XXXXX;73386489;Sale;73386489;AED;594000;20084412;1;CarryOut;73386489;499000;95000;0;92FF48EB-55D9-EA11-80E4-000D3A2436CD;92FF48EB-55D9-EA11-80E4-000D3A2436CD
B0502-TEST;1678611600;RPB0502-TEST9053400000000000000;Sale;1;;Closed;XXXXX;73363928;Sale;73363928;AED;719000;20084412;1;CarryOut;73363928;719000;0;0;861981CC-15DE-ED11-80FC-000D3A2436CD;861981CC-15DE-ED11-80FC-000D3A2436CD
B0502-TEST;1635411600;RPB0502-TEST7157570000000000000;Sale;1;;Closed;XXXXX;73476131;Sale;73476131;AED;719000;20084412;1;CarryOut;73476131;719000;0;0;1D134EC1-1338-EC11-80F6-000D3A239D68;1D134EC1-1338-EC11-80F6-000D3A239D68
B0502-TEST;1613984400;RPB0502-TEST6214330000000000000;Sale;1;;Closed;XXXXX;73299846;Sale;73299846;AED;669000;20084412;1;CarryOut;73299846;435000;234000;0;1BB6B4DB-D37E-EE11-8101-000D3A2436CD;1BB6B4DB-D37E-EE11-8101-000D3A2436CD
B0502-TEST;1589878800;RPB0502-TEST5167610000000000000;Sale;2;;Closed;XXXXX;73313312;Sale;73313312;AED;516000;20084411;1;CarryOut;73313312;516000;0;0;FBF7BA78-9858-E711-80CF-000D3A239D68;FBF7BA78-9858-E711-80CF-000D3A239D68
B0502-TEST;1652259600;RPB0502-TEST7899740000000000000;Sale;2;;Closed;XXXXX;73385697;Sale;73385697;AED;676000;20084411;1;CarryOut;73385697;676000;0;0;BCC47807-C1D1-EC11-80F6-000D3A2436CD;BCC47807-C1D1-EC11-80F6-000D3A2436CD
B0502-TEST;1675155600;RPB0502-TEST8894080000000000000;Sale;2;;Closed;XXXXX;73374208;Sale;73374208;AED;676000;20084411;1;CarryOut;73374208;676000;0;0;0F0D5CF8-0FA2-ED11-80FA-000D3A2436CD;0F0D5CF8-0FA2-ED11-80FA-000D3A2436CD
B0502-TEST;1576054800;RPB0502-TEST4563500000000000000;Sale;1;;Closed;XXXXX;73313313;Sale;73313313;AED;516000;20084411;1;CarryOut;73313313;516000;0;0;211DFAE9-C21C-EA11-80E1-000D3A239D68;211DFAE9-C21C-EA11-80E1-000D3A239D68
B0502-TEST;1617526800;RPB0502-TEST6376960000000000000;Sale;1;;Closed;XXXXX;73310114;Sale;73310114;AED;2425000;20084460;1;CarryOut;73310114;2250000;175000;0;83A66341-189D-EB11-80EB-000D3A2436CD;83A66341-189D-EB11-80EB-000D3A2436CD
B0502-TEST;1618218000;RPB0502-TEST6407410000000000000;Sale;1;;Closed;XXXXX;73437935;Sale;73437935;AED;2425000;20084460;1;CarryOut;73437935;2425000;0;0;3F97D989-189D-EB11-80EB-000D3A2436CD;3F97D989-189D-EB11-80EB-000D3A2436CD
B0502-TEST;1624525200;RPB0502-TEST6681800000000000000;Return;1;;Closed;XXXXX;73310114;Return;73310114;AED;2075000;20084460;-1;CarryOut;73310114;-2250000;0;0;83A66341-189D-EB11-80EB-000D3A2436CD;83A66341-189D-EB11-80EB-000D3A2436CD
B0502-TEST;1635757200;RPB0502-TEST7171740000000000000;Sale;1;;Closed;XXXXX;73475392;Sale;73475392;AED;2598000;20084460;1;CarryOut;73475392;2598000;0;0;AB8F106B-113B-EC11-80F0-000D3A2436CD;AB8F106B-113B-EC11-80F0-000D3A2436CD
B0502-TEST;1669366800;RPB0502-TEST8640950000000000000;Sale;1;;Closed;XXXXX;73549024;Sale;73549024;AED;2732000;20084460;1;CarryOut;73549024;2340000;392000;0;96AA5E62-636D-ED11-80FA-000D3A2436CD;96AA5E62-636D-ED11-80FA-000D3A2436CD
B0502-TEST;1627376400;RPB0502-TEST6808500000000000000;Sale;1;;Closed;XXXXX;73310114;Sale;73310114;AED;2425000;20084460;1;CarryOut;73310114;2000000;425000;0;C50EF025-90EF-EB11-80EE-000D3A2436CD;C50EF025-90EF-EB11-80EE-000D3A2436CD
B0502-TEST;1646730000;RPB0502-TEST7657630000000000000;Sale;1;;Closed;XXXXX;73470296;Sale;73470296;AED;2598000;20084460;1;CarryOut;73470296;2210000;388000;0;6040B410-869F-EC11-80F3-000D3A2436CD;6040B410-869F-EC11-80F3-000D3A2436CD
B0502-TEST;1661677200;RPB0502-TEST8307710000000000000;Sale;1;;Closed;XXXXX;73523848;Sale;73523848;AED;2732000;20084460;1;CarryOut;73523848;2400000;332000;0;A4665A82-E626-ED11-80FF-000D3A239D68;A4665A82-E626-ED11-80FF-000D3A239D68
B0502-TEST;1664701200;RPB0502-TEST8441750000000000000;Sale;1;;Closed;XXXXX;73549023;Sale;73549023;AED;2732000;20084460;1;CarryOut;73549023;2732000;0;0;3DBA3B1A-8042-ED11-8100-000D3A239D68;3DBA3B1A-8042-ED11-8100-000D3A239D68
B0502-TEST;1633165200;RPB0502-TEST7059770000000000000;Sale;2;;Closed;XXXXX;73484555;Sale;73484555;AED;1217000;20084461;1;CarryOut;73484555;1080000;137000;0;43984151-AD22-EC11-80F5-000D3A239D68;43984151-AD22-EC11-80F5-000D3A239D68
